"Phylum"	"Size"	"GC"
"Proteobacteria"	4.00287	47.3
"Proteobacteria"	3.91618	47.6
"Proteobacteria"	4.02701	46.8
"Proteobacteria"	4.00248	44.9
"Proteobacteria"	4.03404	47.3
"Proteobacteria"	4.01864	47
"Proteobacteria"	4.01677	47.2
"Proteobacteria"	4.01659	47.1
"Proteobacteria"	4.01881	47.3
"Proteobacteria"	4.02177	45.2
"Proteobacteria"	3.92972	47.7
"Proteobacteria"	3.92435	47.7
"Proteobacteria"	3.92755	47.7
"Proteobacteria"	3.92591	47.7
"Proteobacteria"	3.92804	47.7
"Proteobacteria"	4.01991	47.3
"Proteobacteria"	3.92826	47.7
"Proteobacteria"	4.01825	47.3
"Proteobacteria"	4.02061	45.8
"Proteobacteria"	3.90554	47.2
"Proteobacteria"	4.03028	38.6
"Proteobacteria"	4.02625	37.2
"Proteobacteria"	4.02465	37.5
"Proteobacteria"	4.02448	42.8
"Proteobacteria"	4.02616	44.9
"Proteobacteria"	4.02671	40.8
"Proteobacteria"	3.93591	41.9
"Proteobacteria"	4.074	47.5
"Proteobacteria"	4.0298	43.2
"Proteobacteria"	4.084	47.5
"Proteobacteria"	3.91	47.5
"Firmicutes"	2.12833	40
"Firmicutes"	2.21718	39.9
"Firmicutes"	2.21057	40.1
"Firmicutes"	2.17957	39.9243
"Firmicutes"	2.32598	39.4
"Firmicutes"	2.05153	39.8
"Firmicutes"	2.42636	27.2
"Proteobacteria"	5.40412	65.4
"Proteobacteria"	5.33166	66
"Proteobacteria"	4.89272	64.8
"Proteobacteria"	5.51384	65
"Proteobacteria"	5.50549	64.4
"Proteobacteria"	5.74404	64.9
"Proteobacteria"	5.46764	64.9929
"Proteobacteria"	0.131119	64.1
"Proteobacteria"	4.60306	68.7841
"Proteobacteria"	4.48938	68.9779
"Proteobacteria"	4.55713	68.2478
"Proteobacteria"	4.71114	69.1055
"Proteobacteria"	4.8409	47.5404
"Proteobacteria"	4.93513	47.1929
"Proteobacteria"	4.68944	47.5
"Proteobacteria"	4.76543	47.459
"Proteobacteria"	1.89573	32.2
"Proteobacteria"	1.89416	32.2
"Proteobacteria"	1.88624	32.1
"Proteobacteria"	1.85853	32.1
"Proteobacteria"	1.84421	32.2
"Proteobacteria"	1.80053	32.3
"Proteobacteria"	1.86875	32.1
"Proteobacteria"	1.89278	32.3
"Proteobacteria"	1.89599	32.2
"Proteobacteria"	1.89573	32.2
"Proteobacteria"	1.89262	32.3
"Proteobacteria"	1.89848	32.3
"Proteobacteria"	1.89389	32.3
"Proteobacteria"	1.89091	32.2
"Proteobacteria"	1.89274	32.3
"Proteobacteria"	1.96865	32.3
"Proteobacteria"	1.89268	32.3
"Proteobacteria"	1.81549	27.2
"Proteobacteria"	1.81309	27.2
"Proteobacteria"	1.80866	27.2
"Proteobacteria"	1.81084	27.2
"Proteobacteria"	1.81702	27.2
"Proteobacteria"	1.88689	32.2
"Firmicutes"	1.97734	49.9
"Firmicutes"	1.85695	49.7
"Firmicutes"	1.865	49.7
"Firmicutes"	2.13197	49.5857
"Firmicutes"	1.87292	49.7
"Firmicutes"	1.7679	49.9
"Firmicutes"	1.79654	49.9
"Firmicutes"	1.87588	49.8
"Proteobacteria"	3.25834	57.2
"Proteobacteria"	3.30846	57.2
"Proteobacteria"	3.25172	57.2
"Proteobacteria"	3.25471	57.3
"Proteobacteria"	3.25969	57.3
"Proteobacteria"	3.25563	57.3
"Proteobacteria"	3.24936	57.2
"Proteobacteria"	3.2772	57.2
"Proteobacteria"	3.28644	57.2354
"Proteobacteria"	3.28394	57.2354
"Proteobacteria"	3.27831	57.2353
"Proteobacteria"	3.28603	57.2354
"Proteobacteria"	3.28727	56.6
"Proteobacteria"	3.24856	57.1
"Proteobacteria"	3.29874	57.2
"Proteobacteria"	3.29915	57.2
"Proteobacteria"	3.2838	57.2
"Proteobacteria"	3.29316	57.2
"Proteobacteria"	3.29173	57.2
"Proteobacteria"	3.28376	57.2
"Proteobacteria"	3.29374	57.2
"Proteobacteria"	3.2798	57.2
"Proteobacteria"	1.44502	38.2
"Proteobacteria"	1.44411	27.2
"Proteobacteria"	9.21154	66.4
"Proteobacteria"	5.27417	64.7396
"Proteobacteria"	2.05503	36.5
"Proteobacteria"	1.77361	33.3
"Proteobacteria"	4.83174	64.1
"Proteobacteria"	4.94144	63.7
"Proteobacteria"	4.94022	63.7
"Proteobacteria"	5.24008	63.6
"Proteobacteria"	4.58976	64.1
"Proteobacteria"	4.59486	64
"Firmicutes"	2.14661	40
"Firmicutes"	1.89754	41.2
"Firmicutes"	2.0292	39.5
"Firmicutes"	1.83108	40.5
"Firmicutes"	2.0269	39.7
"Firmicutes"	1.8737	40
"Firmicutes"	2.11471	40
"Firmicutes"	1.94375	40.3
"Firmicutes"	2.02073	40.8
"Firmicutes"	1.97527	40.2
"Firmicutes"	1.917	41.2
"Firmicutes"	1.98692	62
"Firmicutes"	2.0188	62
"Firmicutes"	1.97945	39.9
"Firmicutes"	1.75865	39.8
"Proteobacteria"	4.29251	54.5066
"Actinobacteria"	5.18333	69.5
"Firmicutes"	4.19134	28.8
"Firmicutes"	4.11055	28.6
"Firmicutes"	3.26475	28.8
"Firmicutes"	3.89452	28.3
"Firmicutes"	4.08239	28.2
"Firmicutes"	4.34423	29
"Firmicutes"	4.30832	28.9
"Firmicutes"	4.17823	28.7
"Firmicutes"	4.02203	28.9
"Firmicutes"	3.86206	28.3
"Firmicutes"	4.10969	28.5
"Firmicutes"	4.12775	28.5243
"Firmicutes"	4.44374	28.6575
"Firmicutes"	4.3969	28.1048
"Firmicutes"	4.06361	28.3273
"Firmicutes"	4.33299	28.3834
"Firmicutes"	3.94029	28.5848
"Firmicutes"	4.03668	28.3386
"Firmicutes"	4.29813	29.0978
"Firmicutes"	4.20698	28.5534
"Firmicutes"	4.01023	28.6
"Firmicutes"	4.15952	28.5
"Firmicutes"	4.04773	28.7
"Firmicutes"	4.4647	28.3513
"Firmicutes"	4.17987	28.7
"Firmicutes"	4.10188	28.3
"Firmicutes"	4.22593	28.7
"Firmicutes"	4.00659	28.3
"Proteobacteria"	4.33124	58.9096
"Proteobacteria"	7.25528	64.4539
"Firmicutes"	5.27913	47.5
"Firmicutes"	5.72753	47.4
"Firmicutes"	5.1943	47.6
"Proteobacteria"	5.04053	58.1696
"Proteobacteria"	4.45277	58.7
"Proteobacteria"	4.92793	58.4
"Firmicutes"	1.9277	37.9
"Firmicutes"	1.75345	37.9
"Firmicutes"	1.78052	37.9
"Firmicutes"	1.85224	37.9
"Firmicutes"	1.84076	37.6
"Firmicutes"	1.72919	37.8
"Firmicutes"	1.80845	66.1
"Firmicutes"	1.83815	27.2
"Firmicutes"	1.79321	27.2
"Firmicutes"	1.81453	27.2
"Firmicutes"	1.83538	27.2
"Firmicutes"	1.75911	27.2
"Firmicutes"	1.87487	27.2
"Firmicutes"	1.8772	27.2
"Proteobacteria"	2.09056	42.5455
"Proteobacteria"	2.09255	42.7
"Proteobacteria"	2.03267	42.6375
"Proteobacteria"	2.21294	42.3363
"Proteobacteria"	2.05375	42.7364
"Proteobacteria"	2.00887	42.6
"Proteobacteria"	2.10238	42.6439
"Proteobacteria"	1.95464	42.5
"Firmicutes"	2.89834	46.4194
"Firmicutes"	2.92432	46.5563
"Firmicutes"	3.0792	46.3
"Firmicutes"	3.12729	46.2523
"Firmicutes"	3.07743	46.3526
"Firmicutes"	3.1321	46.2533
"Firmicutes"	2.88562	46.4
"Firmicutes"	3.21588	46.2
"Firmicutes"	3.0115	46.4
"Firmicutes"	3.36127	46.1
"Firmicutes"	3.03655	46.3
"Firmicutes"	3.15213	46.3
"Firmicutes"	3.00005	46.2
"Firmicutes"	3.07115	46.4
"Firmicutes"	2.86554	46.4
"Firmicutes"	2.7583	46.4
"Firmicutes"	2.9514	46.4
"Firmicutes"	3.07525	46.2
"Actinobacteria"	5.78636	69.5
"Actinobacteria"	5.2874	69.4
"Actinobacteria"	4.74505	69.2
"Proteobacteria"	3.77316	63.2394
"Proteobacteria"	3.66139	63.1464
"Proteobacteria"	4.0403	67.1
"Proteobacteria"	3.73435	63.2409
"Proteobacteria"	6.76751	66.5
"Proteobacteria"	1.52208	31.6
"Proteobacteria"	1.52898	31.6
"Firmicutes"	4.35305	43.5
"Firmicutes"	3.97858	43.8
"Firmicutes"	4.02768	43.9
"Firmicutes"	4.20577	44
"Firmicutes"	4.18762	43.5
"Firmicutes"	4.21464	43.5
"Firmicutes"	4.21455	43.5
"Firmicutes"	4.29297	43.343
"Firmicutes"	4.21561	43.5
"Firmicutes"	4.0936	43.8
"Firmicutes"	3.97455	43.6
"Firmicutes"	4.20722	43.8
"Firmicutes"	4.01195	43.9
"Firmicutes"	4.14684	43.6
"Firmicutes"	4.13882	43.5
"Firmicutes"	4.09743	0.0581317
"Firmicutes"	4.04375	43.9
"Firmicutes"	7.58547	45.7
"Proteobacteria"	5.32573	63.6234
"Proteobacteria"	5.68535	63.3352
"Firmicutes"	1.80867	36.8
"Firmicutes"	2.08093	37.1
"Firmicutes"	2.17238	36.8
"Firmicutes"	2.12921	36.8
"Firmicutes"	2.04855	36.7
"Proteobacteria"	1.25771	32.5
"Proteobacteria"	1.26819	32.4
"Proteobacteria"	1.27008	32.5
"Proteobacteria"	1.2672	32.4
"Proteobacteria"	1.26984	32.5
"Proteobacteria"	1.26977	32.5
"Proteobacteria"	1.27075	32.5
"Proteobacteria"	1.25568	32.5
"Proteobacteria"	5.04633	40.7
"Proteobacteria"	4.2477	40.2
"Firmicutes"	3.21442	55.5
"Firmicutes"	3.32137	56.6
"Firmicutes"	3.08085	56.4
"Firmicutes"	3.12698	56.2
"Actinobacteria"	2.38571	59.3
"Actinobacteria"	2.08964	59.2
"Proteobacteria"	5.93002	45.6
"Proteobacteria"	5.40099	45.5
"Proteobacteria"	6.05838	45.4023
"Proteobacteria"	5.82741	44.7
"Proteobacteria"	6.65866	44.6
"Actinobacteria"	8.07908	71.2
"Actinobacteria"	8.2128	71.1
"Firmicutes"	2.20485	34.2
"Proteobacteria"	5.1999	45.3
"Proteobacteria"	5.03749	45.4
"Proteobacteria"	5.02824	45.3
"Proteobacteria"	4.9398	45.4
"Proteobacteria"	5.77123	45.6
"Proteobacteria"	4.48956	46.3
"Proteobacteria"	5.16577	45.4
"Proteobacteria"	5.241	45.2
"Proteobacteria"	5.093	45.3
"Proteobacteria"	6.87978	68.4674
"Proteobacteria"	5.47115	68.2
"Proteobacteria"	6.12385	68.0076
"Proteobacteria"	6.67121	68.3
"Firmicutes"	2.08593	38
"Firmicutes"	2.1643	37.9
"Firmicutes"	2.17147	38.7
"Firmicutes"	1.95013	38.8
"Firmicutes"	2.08771	38.5
"Firmicutes"	2.01433	38.1
"Firmicutes"	1.96396	38.8
"Firmicutes"	2.17873	37.9
"Firmicutes"	2.24286	38.2
"Firmicutes"	2.05231	38.5
"Proteobacteria"	6.89911	71.0375
"Proteobacteria"	2.00899	30.5
"Proteobacteria"	2.12705	30.5
"Firmicutes"	1.95829	52.1
"Firmicutes"	1.79695	52.8
"Firmicutes"	2.09869	51.5
"Firmicutes"	2.10045	51.5
"Firmicutes"	4.0238	32.0206
"Firmicutes"	3.9553	32.0209
"Proteobacteria"	6.14591	67.4
"Proteobacteria"	6.35434	67.6283
"Proteobacteria"	6.95617	67
"Proteobacteria"	6.556	67.6
"Proteobacteria"	6.51591	67.7
"Proteobacteria"	6.72397	67.6468
"Proteobacteria"	7.20923	67.1
"Proteobacteria"	4.16091	59.8003
"Proteobacteria"	4.22713	59.7869
"Proteobacteria"	4.58921	62.6
"Proteobacteria"	4.892	54.6
"Proteobacteria"	4.27372	38.371
"Proteobacteria"	4.50334	38.201
"Proteobacteria"	4.03734	38.3
"Proteobacteria"	4.27362	1.32037
"Proteobacteria"	6.98761	67
"Proteobacteria"	7.04716	66.9
"Firmicutes"	4.03136	28.5
"Firmicutes"	4.21775	28.2
"Firmicutes"	2.96119	29
"Firmicutes"	3.9992	27.4
"Firmicutes"	2.54124	27.7001
"Firmicutes"	3.86345	28.2
"Firmicutes"	4.01292	28.2904
"Firmicutes"	3.76056	28.2
"Firmicutes"	4.10701	28.1949
"Firmicutes"	4.25969	28.1309
"Firmicutes"	3.65964	27.4
"Firmicutes"	3.84797	27.469
"Firmicutes"	4.25777	28.0255
"Firmicutes"	4.15528	28.2
"Firmicutes"	2.83382	28
"Firmicutes"	3.13895	27.9
"Firmicutes"	3.90326	28.1941
"Firmicutes"	3.20759	28.2433
"Firmicutes"	4.01061	28.2904
"Firmicutes"	3.91974	28.2
"Firmicutes"	3.85244	27.2
"Firmicutes"	3.8292	27.3701
"Firmicutes"	2.65604	27.3
"Firmicutes"	4.07681	27.2
"Firmicutes"	4.01363	8.9
"Proteobacteria"	6.62172	67
"Proteobacteria"	6.55415	67
"Proteobacteria"	6.56437	67
"Proteobacteria"	7.00863	66.6924
"Proteobacteria"	7.00881	66.6924
"Proteobacteria"	6.1973	61
"Proteobacteria"	6.49962	61
"Proteobacteria"	5.20578	56.1453
"Proteobacteria"	4.71298	56
"Proteobacteria"	1.11152	29
"Proteobacteria"	1.11197	29
"Proteobacteria"	1.1098	29
"Proteobacteria"	1.11145	29
"Proteobacteria"	1.10905	29
"Proteobacteria"	1.11145	29
"Proteobacteria"	1.1121	29
"Proteobacteria"	1.11161	29
"Proteobacteria"	7.75131	60.8668
"Proteobacteria"	7.41812	60.7836
"Proteobacteria"	6.87271	61.1684
"Proteobacteria"	7.55431	61
"Proteobacteria"	7.00738	60.6
"Proteobacteria"	7.17436	60.9
"Proteobacteria"	7.99686	61
"Proteobacteria"	5.23705	59.2
"Proteobacteria"	7.62928	61
"Proteobacteria"	5.01348	74.9
"Proteobacteria"	5.02933	74.7
"Actinobacteria"	3.40379	72.4187
"Actinobacteria"	3.39524	72.5311
"Proteobacteria"	3.31277	57.2364
"Proteobacteria"	3.27751	57.2357
"Proteobacteria"	3.23483	57.1
"Actinobacteria"	6.66015	65.7077
"Proteobacteria"	7.85547	66
"Proteobacteria"	7.68999	66.3
"Proteobacteria"	7.52856	66.7904
"Proteobacteria"	7.64253	66.3825
"Proteobacteria"	3.28509	57.3
"Proteobacteria"	3.28664	57.3
"Proteobacteria"	3.26734	57.3
"Proteobacteria"	3.31517	57.2364
"Proteobacteria"	3.3246	57.1843
"Proteobacteria"	3.28948	57.3
"Proteobacteria"	3.31609	57.2364
"Proteobacteria"	3.31516	57.2364
"Proteobacteria"	3.27002	57
"Firmicutes"	3.03684	37.3
"Firmicutes"	3.0421	37.3
"Firmicutes"	2.75392	37.5
"Firmicutes"	3.18653	37.1
"Firmicutes"	2.98591	37.2
"Firmicutes"	3.12073	37.1
"Firmicutes"	3.06155	37.1
"Firmicutes"	2.96681	37.4
"Firmicutes"	3.12386	37.2
"Firmicutes"	2.73963	37.8
"Firmicutes"	3.10683	37.3
"Firmicutes"	2.83665	37.7
"Firmicutes"	3.04982	37.2
"Firmicutes"	2.93606	37.5
"Firmicutes"	2.9296	37.3
"Firmicutes"	2.90563	37.5
"Firmicutes"	3.20482	37
"Firmicutes"	2.78355	37.6
"Firmicutes"	3.00885	37.4
"Firmicutes"	3.12817	37.1
"Firmicutes"	2.82109	37.5
"Firmicutes"	3.03789	37.6
"Firmicutes"	3.12997	37.1
"Firmicutes"	2.99453	37.3
"Firmicutes"	2.85315	37.5
"Firmicutes"	2.79065	37.4
"Firmicutes"	2.88693	37.5
"Firmicutes"	2.72909	37.6
"Firmicutes"	3.15891	37.1
"Firmicutes"	2.90953	37.3
"Firmicutes"	2.98541	37.3
"Firmicutes"	3.35997	37.3546
"Firmicutes"	3.13081	37.3617
"Firmicutes"	3.0625	37.4365
"Firmicutes"	3.02706	27.2
"Firmicutes"	2.83983	37.5
"Firmicutes"	3.22774	37
"Firmicutes"	2.81973	37.5
"Firmicutes"	2.92483	37.3
"Firmicutes"	2.78236	37.6
"Firmicutes"	2.83605	37.5
"Firmicutes"	2.88286	37.5
"Firmicutes"	2.81173	37.5
"Firmicutes"	3.06122	37.2
"Firmicutes"	3.11131	37.2
"Firmicutes"	3.10739	37.2
"Firmicutes"	2.99654	37.3
"Firmicutes"	2.96638	37.2
"Firmicutes"	2.78543	37.6
"Firmicutes"	2.81807	37.4
"Firmicutes"	3.17396	37.1
"Firmicutes"	2.99934	37.2
"Firmicutes"	2.90257	37.5
"Firmicutes"	3.02692	37.1
"Firmicutes"	3.05337	37.2
"Firmicutes"	3.06954	37.3
"Firmicutes"	3.07465	37.3
"Firmicutes"	3.15725	37.2
"Firmicutes"	3.09191	37.3
"Firmicutes"	3.05801	37.2
"Firmicutes"	3.12453	37.3
"Firmicutes"	3.15151	37.2
"Firmicutes"	3.12223	37.3
"Firmicutes"	3.169	37.2
"Firmicutes"	3.0977	37.1
"Firmicutes"	3.13949	37.2
"Firmicutes"	3.14172	37.2
"Firmicutes"	3.08166	37.4
"Firmicutes"	3.13916	37.2
"Firmicutes"	3.13365	37.2
"Firmicutes"	3.10298	37.2
"Firmicutes"	2.7974	37.4
"Firmicutes"	2.81067	37.7
"Firmicutes"	2.73907	37.7
"Firmicutes"	2.7332	37.7
"Actinobacteria"	2.63637	58.5
"Actinobacteria"	2.63378	58.5
"Actinobacteria"	2.64208	58.5
"Actinobacteria"	2.63658	58.4
"Proteobacteria"	9.10583	64.1
"Proteobacteria"	9.20738	63.7
"Proteobacteria"	5.28067	57.2
"Proteobacteria"	5.69489	57.1666
"Proteobacteria"	5.47267	57.3928
"Proteobacteria"	5.92026	56.884
"Proteobacteria"	5.53425	57.2
"Proteobacteria"	5.53502	57.3
"Proteobacteria"	5.68731	57.1
"Proteobacteria"	5.68232	57.1373
"Proteobacteria"	5.57321	56.8
"Proteobacteria"	5.43175	57.1
"Proteobacteria"	5.46242	57.3252
"Proteobacteria"	5.38671	57.4
"Proteobacteria"	5.14726	56.9
"Proteobacteria"	5.51235	57
"Proteobacteria"	5.72376	57.2
"Proteobacteria"	5.7248	57.2
"Proteobacteria"	5.71806	57.2
"Proteobacteria"	5.7163	57.2
"Proteobacteria"	5.71494	57.2
"Proteobacteria"	5.72385	57.2
"Proteobacteria"	5.71471	57.2
"Proteobacteria"	5.72033	57.2
"Proteobacteria"	5.71612	57.2
"Proteobacteria"	5.71402	57.2
"Proteobacteria"	5.71936	57.2
"Proteobacteria"	5.72335	57.2
"Proteobacteria"	5.71548	57.2
"Proteobacteria"	5.71579	57.2
"Proteobacteria"	5.76947	57.2
"Proteobacteria"	5.71589	57.2
"Proteobacteria"	5.72445	57.2
"Proteobacteria"	5.75775	57.2
"Proteobacteria"	5.7497	57.2
"Proteobacteria"	5.74039	57.2
"Proteobacteria"	5.39284	40.2
"Proteobacteria"	5.52668	57.1
"Proteobacteria"	5.66371	57.1
"Proteobacteria"	5.51648	57.3
"Proteobacteria"	5.72937	56.9
"Proteobacteria"	5.51806	57.2
"Proteobacteria"	5.78828	56.8
"Proteobacteria"	5.40151	57.4
"Proteobacteria"	5.50066	57.2
"Proteobacteria"	6.2248	56.6
"Proteobacteria"	5.76694	57.2
"Proteobacteria"	3.91494	66.3446
"Proteobacteria"	3.99959	66.2969
"Firmicutes"	2.10634	39.6
"Firmicutes"	2.15949	39.5
"Firmicutes"	2.15115	39.5
"Firmicutes"	2.17944	39.5
"Firmicutes"	2.16037	39.4
"Firmicutes"	2.12251	39.5
"Proteobacteria"	4.14085	61.1
"Proteobacteria"	3.42562	61.2
"Proteobacteria"	3.4695	61.1
"Proteobacteria"	4.16418	61.5
"Proteobacteria"	3.98902	60.9
"Proteobacteria"	3.68747	60.9
"Proteobacteria"	6.53023	61.0458
"Proteobacteria"	6.44804	61.3371
"Proteobacteria"	6.72612	61.3
"Proteobacteria"	3.69665	63.9
"Proteobacteria"	2.6424	38.8655
"Firmicutes"	3.76755	39
"Firmicutes"	3.45461	39.1
"Firmicutes"	3.8433	39
"Firmicutes"	3.56162	39.1
"Firmicutes"	3.43357	39.1
"Firmicutes"	3.46437	39.1
"Actinobacteria"	8.55689	72.353
"Actinobacteria"	6.72909	71.1
"Actinobacteria"	9.14337	72.3802
"Actinobacteria"	1.91589	60.5
"Actinobacteria"	1.93369	60.5
"Actinobacteria"	1.93848	60.5
"Actinobacteria"	1.93871	60.5
"Actinobacteria"	1.94405	60.5
"Actinobacteria"	1.94399	60.5
"Actinobacteria"	1.94311	60.5
"Actinobacteria"	1.9422	60.5
"Actinobacteria"	1.93269	60.5
"Actinobacteria"	1.9386	60.5
"Actinobacteria"	1.93882	60.5
"Actinobacteria"	1.93239	60.5
"Firmicutes"	3.9802	46.1
"Firmicutes"	3.91859	46.5
"Firmicutes"	4.01986	46.5
"Firmicutes"	4.00199	45.6938
"Firmicutes"	3.93751	45.8
"Firmicutes"	3.9392	45.8
"Firmicutes"	4.24277	45.9
"Firmicutes"	4.23862	45.9
"Firmicutes"	3.86096	66.1
"Firmicutes"	3.9331	0.0824705
"Firmicutes"	3.96137	46.6
"Firmicutes"	2.01359	36.8
"Firmicutes"	2.03293	36.8
"Firmicutes"	1.93573	36.7
"Firmicutes"	1.86962	36.8
"Firmicutes"	1.79992	37
"Firmicutes"	1.93689	36.7
"Firmicutes"	1.80483	37
"Firmicutes"	1.8556	36.8
"Firmicutes"	1.87948	36.8
"Firmicutes"	1.88309	36.8
"Firmicutes"	1.94123	36.7
"Firmicutes"	1.92185	36.8
"Firmicutes"	1.82001	37
"Firmicutes"	1.94139	36.7
"Firmicutes"	1.80055	37
"Firmicutes"	1.81479	36.9
"Firmicutes"	1.81619	36.9
"Firmicutes"	1.80167	37
"Firmicutes"	1.80911	36.9
"Firmicutes"	1.92969	36.7
"Firmicutes"	1.7769	37
"Firmicutes"	1.8905	36.8
"Firmicutes"	1.86169	36.8
"Firmicutes"	1.80508	37
"Firmicutes"	1.77631	37
"Firmicutes"	1.87779	36.8
"Firmicutes"	1.78549	37
"Firmicutes"	1.81941	36.9
"Firmicutes"	1.82264	37
"Firmicutes"	1.82047	37
"Firmicutes"	1.8514	36.8
"Firmicutes"	1.92765	36.7
"Firmicutes"	1.81895	36.9
"Firmicutes"	1.81787	37
"Firmicutes"	1.89788	36.8
"Firmicutes"	1.8292	37
"Firmicutes"	1.92777	36.7
"Firmicutes"	1.89949	36.8
"Firmicutes"	1.87268	36.8
"Firmicutes"	1.79475	37
"Firmicutes"	1.88295	36.8
"Firmicutes"	1.8182	37
"Firmicutes"	1.76556	37
"Firmicutes"	1.83201	37
"Firmicutes"	1.89819	36.7
"Firmicutes"	1.77085	37
"Firmicutes"	1.82031	36.9
"Firmicutes"	1.84716	36.9
"Firmicutes"	1.80935	37
"Firmicutes"	1.77143	37
"Firmicutes"	1.78937	36.9
"Firmicutes"	1.80927	37
"Firmicutes"	1.79064	37
"Firmicutes"	1.86163	36.9
"Firmicutes"	1.80957	37
"Firmicutes"	1.79774	37
"Firmicutes"	1.8029	37
"Firmicutes"	1.86	36.8
"Firmicutes"	1.85493	36.8
"Firmicutes"	1.89822	36.8
"Firmicutes"	1.9144	36.8
"Firmicutes"	1.9147	36.8
"Firmicutes"	1.77114	37
"Firmicutes"	1.87941	36.8
"Firmicutes"	1.88111	36.8
"Firmicutes"	1.799	37
"Firmicutes"	1.8246	37
"Firmicutes"	1.81974	37
"Firmicutes"	1.85568	36.8
"Firmicutes"	1.85634	36.9
"Firmicutes"	1.80982	37
"Firmicutes"	1.81879	36.9
"Firmicutes"	1.7982	37
"Firmicutes"	1.81088	37
"Firmicutes"	1.89133	36.8
"Firmicutes"	1.7435	37
"Firmicutes"	1.88003	36.8
"Firmicutes"	2.01563	37.1
"Firmicutes"	2.02709	36.8
"Proteobacteria"	5.53416	61.4
"Proteobacteria"	6.02653	61.8
"Proteobacteria"	5.46482	61.4334
"Proteobacteria"	5.58936	61.9
"Proteobacteria"	5.41015	61.5
"Proteobacteria"	2.11661	52.6
"Proteobacteria"	2.03323	52.7
"Proteobacteria"	2.04374	52.7
"Proteobacteria"	2.03591	52.7
"Proteobacteria"	2.03396	52.7
"Proteobacteria"	2.09989	52.5
"Proteobacteria"	2.09815	52.4
"Proteobacteria"	2.08326	52.5
"Proteobacteria"	2.09132	52.5
"Proteobacteria"	2.03375	52.7
"Proteobacteria"	2.10185	52.5
"Proteobacteria"	2.06828	52.6
"Proteobacteria"	2.04937	52.5
"Proteobacteria"	2.09393	52.5
"Proteobacteria"	2.15392	52.7
"Proteobacteria"	2.23618	52.3983
"Proteobacteria"	2.19388	52.5306
"Firmicutes"	2.94089	37.9
"Firmicutes"	2.88394	37.8
"Firmicutes"	2.74534	37.9
"Firmicutes"	2.81116	38
"Firmicutes"	2.50323	38
"Firmicutes"	2.7114	38
"Firmicutes"	2.70077	37.9
"Firmicutes"	2.79263	38.1
"Firmicutes"	2.83833	37.7
"Firmicutes"	2.92818	37.7
"Firmicutes"	2.89303	37.6
"Firmicutes"	2.84838	37.9
"Firmicutes"	3.05258	37.9158
"Firmicutes"	2.72117	38.1
"Firmicutes"	2.95189	37.9
"Firmicutes"	2.92611	37.7
"Firmicutes"	2.79937	37.9
"Firmicutes"	2.86511	38.1
"Firmicutes"	2.94381	37.7
"Firmicutes"	2.88945	37.7
"Firmicutes"	2.6854	38.1
"Firmicutes"	2.77146	38.2
"Firmicutes"	3.01978	38.3424
"Firmicutes"	3.01978	38.3424
"Firmicutes"	2.71522	38.2
"Firmicutes"	3.10243	37.6
"Firmicutes"	2.59348	38
"Firmicutes"	2.81931	37.8
"Firmicutes"	2.76903	37.8
"Firmicutes"	2.6867	38.2
"Firmicutes"	2.86656	37.6
"Firmicutes"	2.98373	37.5
"Firmicutes"	3.00778	37.7
"Firmicutes"	2.85158	37.7
"Firmicutes"	2.98895	37.6
"Firmicutes"	3.0582	37.3
"Firmicutes"	2.85263	37.7
"Firmicutes"	2.98247	37.5
"Firmicutes"	2.98993	37.5
"Firmicutes"	2.89819	37.6
"Firmicutes"	2.91411	37.7
"Firmicutes"	2.9892	36.7
"Firmicutes"	2.7546	37.8
"Firmicutes"	2.97867	37
"Firmicutes"	2.75155	37.7
"Firmicutes"	2.9816	37.8
"Firmicutes"	3.00136	37.9
"Firmicutes"	3.04531	37.6
"Firmicutes"	2.98822	37.6
"Firmicutes"	2.90505	38.2
"Firmicutes"	2.79851	38.2
"Firmicutes"	2.91012	38.2
"Firmicutes"	2.86703	38.2
"Firmicutes"	2.90377	38.2
"Firmicutes"	2.88932	38.2
"Firmicutes"	2.91308	38.2
"Firmicutes"	2.73201	38.2
"Firmicutes"	2.86016	37.6
"Firmicutes"	2.87954	37.5
"Firmicutes"	2.93536	36.3
"Firmicutes"	2.86654	37.6
"Firmicutes"	2.95217	36.6
"Firmicutes"	2.89799	37.5
"Firmicutes"	2.98209	36.3
"Firmicutes"	2.80547	37.7
"Firmicutes"	2.62483	38.3
"Firmicutes"	2.62239	37.9
"Firmicutes"	2.75153	37.8
"Firmicutes"	5.56191	35.2
"Firmicutes"	5.8415	35.4
"Firmicutes"	5.71395	35.4
"Proteobacteria"	4.88534	46.9
"Proteobacteria"	5.04239	47.4
"Proteobacteria"	4.65385	44.7
"Proteobacteria"	4.44898	44.9
"Proteobacteria"	4.48051	44.6
"Proteobacteria"	4.67489	44.6495
"Proteobacteria"	4.60178	44.8
"Proteobacteria"	4.94712	44.6854
"Proteobacteria"	4.57397	66.3
"Proteobacteria"	4.85113	66.3
"Proteobacteria"	4.54448	66.9
"Proteobacteria"	4.66056	66.3
"Proteobacteria"	4.76916	66.8
"Proteobacteria"	4.40388	66.6
"Proteobacteria"	3.75475	67.1
"Proteobacteria"	4.91451	66.1
"Actinobacteria"	2.18614	62.8
"Actinobacteria"	2.18688	62.8
"Actinobacteria"	2.21466	62.7
